facility_id,facility_type,zone,lead_time_days,medicine,month,stock_on_hand,consumption,resupply,days_of_stock,stockout
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-02,109.0,19,0,172.1,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-03,87.0,22,0,118.6,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-04,67.0,20,0,100.5,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-05,48.0,19,0,75.8,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-06,21.0,27,0,23.3,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-07,49.0,25,53,58.8,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-08,29.0,20,0,43.5,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-09,54.0,22,47,73.6,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-10,25.0,29,0,25.9,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-11,53.0,24,52,66.2,0
ETH028,Health Centre,Amhara,26,Magnesium Sulphate,2024-12,30.0,23,0,39.1,0
ETH029,Health Centre,SNNPR,23,Oxytocin,2024-01,120.0,25,0,144.0,0
ETH029,Health Centre,SNNPR,23,Oxytocin,2024-02,98.0,22,0,133.6,0
ETH029,Health Centre,SNNPR,23,Oxytocin,2024-03,62.0,36,0,51.7,0
ETH029,Health Centre,SNNPR,23,Oxytocin,2024-05,6.0,30,0,6.0,0
ETH029,Health Centre,SNNPR,23,Oxytocin,2024-06,89.0,20,103,133.5,0
ETH029,Health Centre,SNNPR,23,Oxytocin,2024-07,63.0,26,0,72.7,0
ETH029,Health Centre,SNNPR,23,Oxytocin,2024-08,30.0,33,0,27.3,0
ETH029,Health Centre,SNNPR,23,Oxytocin,2024-10,31.0,22,0,42.3,0
ETH029,Health Centre,SNNPR,23,Oxytocin,2024-11,16.0,15,0,32.0,0
ETH029,Health Centre,SNNPR,23,Oxytocin,2024-12,0.0,16,0,0.0,1
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-01,68.0,20,0,102.0,0
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-02,46.0,22,0,62.7,0
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-03,12.0,34,0,10.6,0
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-04,0.0,12,0,0.0,1
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-05,84.0,20,104,126.0,0
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-06,63.0,21,0,90.0,0
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-07,41.0,22,0,55.9,0
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-08,23.0,18,0,38.3,0
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-10,26.0,27,0,28.9,0
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-11,0.0,26,0,0.0,1
ETH029,Health Centre,SNNPR,23,ORS/Zinc,2024-12,37.0,23,60,48.3,0
ETH029,Health Centre,SNNPR,23,Artemether-Lumefantrine,2024-02,52.0,21,0,74.3,0
ETH029,Health Centre,SNNPR,23,Artemether-Lumefantrine,2024-03,20.0,32,0,18.8,0
ETH029,Health Centre,SNNPR,23,Artemether-Lumefantrine,2024-04,0.0,20,0,0.0,1
ETH029,Health Centre,SNNPR,23,Artemether-Lumefantrine,2024-05,46.0,25,71,55.2,0
ETH029,Health Centre,SNNPR,23,Artemether-Lumefantrine,2024-06,16.0,30,0,16.0,0
ETH029,Health Centre,SNNPR,23,Artemether-Lumefantrine,2024-07,0.0,16,0,0.0,1
ETH029,Health Centre,SNNPR,23,Artemether-Lumefantrine,2024-08,37.0,29,66,38.3,0
ETH029,Health Centre,SNNPR,23,Artemether-Lumefantrine,2024-10,36.0,19,0,56.8,0
ETH029,Health Centre,SNNPR,23,Artemether-Lumefantrine,2024-11,18.0,18,0,30.0,0
ETH029,Health Centre,SNNPR,23,Artemether-Lumefantrine,2024-12,64.0,24,70,80.0,0
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-01,100.0,28,0,107.1,0
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-02,77.0,23,0,100.4,0
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-03,54.0,23,0,70.4,0
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-04,27.0,27,0,30.0,0
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-05,76.0,17,66,134.1,0
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-06,51.0,25,0,61.2,0
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-07,25.0,26,0,28.8,0
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-08,0.0,25,0,0.0,1
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-09,51.0,29,80,52.8,0
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-10,26.0,25,0,31.2,0
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-11,0.0,26,0,0.0,1
ETH029,Health Centre,SNNPR,23,Magnesium Sulphate,2024-12,61.0,24,85,76.2,0
ETH030,Health Post,Oromia,7,Oxytocin,2024-01,14.0,9,0,46.7,0
ETH030,Health Post,Oromia,7,Oxytocin,2024-03,0.0,10,0,0.0,1
ETH030,Health Post,Oromia,7,Oxytocin,2024-04,0.0,0,0,0.0,1
ETH030,Health Post,Oromia,7,Oxytocin,2024-05,19.0,8,27,71.2,0
ETH030,Health Post,Oromia,7,Oxytocin,2024-07,5.0,6,0,25.0,0
ETH030,Health Post,Oromia,7,Oxytocin,2024-08,0.0,5,0,0.0,1
ETH030,Health Post,Oromia,7,Oxytocin,2024-10,19.0,6,0,95.0,0
ETH030,Health Post,Oromia,7,Oxytocin,2024-11,11.0,8,0,41.2,0
ETH030,Health Post,Oromia,7,Oxytocin,2024-12,6.0,5,0,36.0,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-01,15.0,3,0,150.0,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-02,11.0,4,0,82.5,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-03,10.0,1,0,180.0,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-04,0.0,10,0,0.0,1
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-05,21.0,5,26,126.0,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-06,12.0,9,0,40.0,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-07,7.0,5,0,42.0,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-08,1.0,6,0,5.0,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-09,11.0,5,15,66.0,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-10,5.0,6,0,25.0,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-11,1.0,4,0,7.5,0
ETH030,Health Post,Oromia,7,ORS/Zinc,2024-12,14.0,4,17,105.0,0
ETH030,Health Post,Oromia,7,Artemether-Lumefantrine,2024-01,26.0,4,0,180.0,0
ETH030,Health Post,Oromia,7,Artemether-Lumefantrine,2024-02,21.0,5,0,126.0,0
ETH030,Health Post,Oromia,7,Artemether-Lumefantrine,2024-03,17.0,4,0,127.5,0
ETH030,Health Post,Oromia,7,Artemether-Lumefantrine,2024-04,10.0,7,0,42.9,0
ETH030,Health Post,Oromia,7,Artemether-Lumefantrine,2024-05,5.0,5,0,30.0,0
ETH030,Health Post,Oromia,7,Artemether-Lumefantrine,2024-06,0.0,5,0,0.0,1
ETH030,Health Post,Oromia,7,Artemether-Lumefantrine,2024-08,9.0,4,0,67.5,0
ETH030,Health Post,Oromia,7,Artemether-Lumefantrine,2024-09,3.0,6,0,15.0,0
ETH030,Health Post,Oromia,7,Artemether-Lumefantrine,2024-10,16.0,2,15,180.0,0
ETH030,Health Post,Oromia,7,Artemether-Lumefantrine,2024-12,9.0,3,0,90.0,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-01,31.0,6,0,155.0,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-02,23.0,8,0,86.2,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-03,14.0,9,0,46.7,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-04,10.0,4,0,75.0,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-05,6.0,4,0,45.0,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-06,18.0,5,17,108.0,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-07,12.0,6,0,60.0,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-08,3.0,9,0,10.0,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-09,20.0,4,21,150.0,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-10,17.0,3,0,170.0,0
ETH030,Health Post,Oromia,7,Magnesium Sulphate,2024-12,13.0,4,17,97.5,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-01,71.0,19,0,112.1,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-02,53.0,18,0,88.3,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-03,25.0,28,0,26.8,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-04,78.0,22,75,106.4,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-05,53.0,25,0,63.6,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-06,33.0,20,0,49.5,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-07,3.0,30,0,3.0,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-08,0.0,3,0,0.0,1
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-09,67.0,31,98,64.8,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-10,43.0,24,0,53.8,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-11,17.0,26,0,19.6,0
ETH031,Health Centre,SNNPR,21,Oxytocin,2024-12,0.0,17,0,0.0,1
ETH031,Health Centre,SNNPR,21,ORS/Zinc,2024-01,107.0,27,0,118.9,0
ETH031,Health Centre,SNNPR,21,ORS/Zinc,2024-02,85.0,22,0,115.9,0
ETH031,Health Centre,SNNPR,21,ORS/Zinc,2024-03,64.0,21,0,91.4,0
ETH031,Health Centre,SNNPR,21,ORS/Zinc,2024-04,36.0,28,0,38.6,0
ETH031,Health Centre,SNNPR,21,ORS/Zinc,2024-05,65.0,23,52,84.8,0
ETH031,Health Centre,SNNPR,21,ORS/Zinc,2024-06,41.0,24,0,51.2,0
ETH031,Health Centre,SNNPR,21,ORS/Zinc,2024-07,18.0,23,0,23.5,0
ETH031,Health Centre,SNNPR,21,ORS/Zinc,2024-09,35.0,22,0,47.7,0
ETH031,Health Centre,SNNPR,21,ORS/Zinc,2024-10,87.0,22,74,118.6,0
ETH031,Health Centre,SNNPR,21,ORS/Zinc,2024-11,68.0,19,0,107.4,0
ETH031,Health Centre,SNNPR,21,Artemether-Lumefantrine,2024-02,34.0,27,0,37.8,0
ETH031,Health Centre,SNNPR,21,Artemether-Lumefantrine,2024-03,10.0,24,0,12.5,0
ETH031,Health Centre,SNNPR,21,Artemether-Lumefantrine,2024-04,65.0,26,81,75.0,0
ETH031,Health Centre,SNNPR,21,Artemether-Lumefantrine,2024-05,45.0,20,0,67.5,0
ETH031,Health Centre,SNNPR,21,Artemether-Lumefantrine,2024-06,8.0,37,0,6.5,0
ETH031,Health Centre,SNNPR,21,Artemether-Lumefantrine,2024-07,0.0,8,0,0.0,1
ETH031,Health Centre,SNNPR,21,Artemether-Lumefantrine,2024-09,48.0,40,0,36.0,0
ETH031,Health Centre,SNNPR,21,Artemether-Lumefantrine,2024-10,23.0,25,0,27.6,0
ETH031,Health Centre,SNNPR,21,Artemether-Lumefantrine,2024-11,59.0,41,77,43.2,0
ETH031,Health Centre,SNNPR,21,Artemether-Lumefantrine,2024-12,28.0,31,0,27.1,0
ETH031,Health Centre,SNNPR,21,Magnesium Sulphate,2024-01,114.0,23,0,148.7,0
ETH031,Health Centre,SNNPR,21,Magnesium Sulphate,2024-02,88.0,26,0,101.5,0
ETH031,Health Centre,SNNPR,21,Magnesium Sulphate,2024-04,37.0,27,0,41.1,0
ETH031,Health Centre,SNNPR,21,Magnesium Sulphate,2024-05,7.0,30,0,7.0,0
ETH031,Health Centre,SNNPR,21,Magnesium Sulphate,2024-06,50.0,27,70,55.6,0
ETH031,Health Centre,SNNPR,21,Magnesium Sulphate,2024-08,93.0,15,82,180.0,0
ETH031,Health Centre,SNNPR,21,Magnesium Sulphate,2024-09,71.0,22,0,96.8,0
ETH031,Health Centre,SNNPR,21,Magnesium Sulphate,2024-10,50.0,21,0,71.4,0
ETH031,Health Centre,SNNPR,21,Magnesium Sulphate,2024-11,28.0,22,0,38.2,0
ETH031,Health Centre,SNNPR,21,Magnesium Sulphate,2024-12,6.0,22,0,8.2,0
ETH032,Health Centre,Oromia,26,Oxytocin,2024-01,85.0,22,0,115.9,0
ETH032,Health Centre,Oromia,26,Oxytocin,2024-02,53.0,32,0,49.7,0
ETH032,Health Centre,Oromia,26,Oxytocin,2024-03,20.0,33,0,18.2,0
ETH032,Health Centre,Oromia,26,Oxytocin,2024-04,39.0,32,51,36.6,0
ETH032,Health Centre,Oromia,26,Oxytocin,2024-05,62.0,25,48,74.4,0
ETH032,Health Centre,Oromia,26,Oxytocin,2024-06,43.0,19,0,67.9,0
ETH032,Health Centre,Oromia,26,Oxytocin,2024-07,16.0,27,0,17.8,0
ETH032,Health Centre,Oromia,26,Oxytocin,2024-08,0.0,16,0,0.0,1
ETH032,Health Centre,Oromia,26,Oxytocin,2024-10,49.0,20,0,73.5,0
ETH032,Health Centre,Oromia,26,Oxytocin,2024-11,26.0,23,0,33.9,0
ETH032,Health Centre,Oromia,26,Oxytocin,2024-12,54.0,25,53,64.8,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-01,138.0,21,0,180.0,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-02,111.0,27,0,123.3,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-03,92.0,19,0,145.3,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-04,70.0,22,0,95.5,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-05,47.0,23,0,61.3,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-06,22.0,25,0,26.4,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-07,78.0,22,78,106.4,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-08,58.0,20,0,87.0,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-10,67.0,27,62,74.4,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-11,46.0,21,0,65.7,0
ETH032,Health Centre,Oromia,26,ORS/Zinc,2024-12,12.0,34,0,10.6,0
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-01,68.0,22,0,92.7,0
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-02,46.0,22,0,62.7,0
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-03,23.0,23,0,30.0,0
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-04,55.0,21,53,78.6,0
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-05,30.0,25,0,36.0,0
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-06,0.0,30,0,0.0,1
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-08,38.0,41,43,27.8,0
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-09,70.0,36,68,58.3,0
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-10,52.0,18,0,86.7,0
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-11,31.0,21,0,44.3,0
ETH032,Health Centre,Oromia,26,Artemether-Lumefantrine,2024-12,8.0,23,0,10.4,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-01,81.0,26,0,93.5,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-02,59.0,22,0,80.5,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-03,31.0,28,0,33.2,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-05,33.0,29,0,34.1,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-06,54.0,27,48,60.0,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-07,33.0,21,0,47.1,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-08,11.0,22,0,15.0,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-09,65.0,20,74,97.5,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-10,37.0,28,0,39.6,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-11,6.0,31,0,5.8,0
ETH032,Health Centre,Oromia,26,Magnesium Sulphate,2024-12,0.0,6,0,0.0,1
ETH033,Health Centre,SNNPR,22,Oxytocin,2024-01,54.0,30,0,54.0,0
ETH033,Health Centre,SNNPR,22,Oxytocin,2024-03,52.0,21,51,74.3,0
ETH033,Health Centre,SNNPR,22,Oxytocin,2024-04,33.0,19,0,52.1,0
ETH033,Health Centre,SNNPR,22,Oxytocin,2024-05,8.0,25,0,9.6,0
ETH033,Health Centre,SNNPR,22,Oxytocin,2024-06,0.0,8,0,0.0,1
ETH033,Health Centre,SNNPR,22,Oxytocin,2024-07,0.0,0,0,0.0,1
ETH033,Health Centre,SNNPR,22,Oxytocin,2024-08,0.0,0,0,0.0,1
ETH033,Health Centre,SNNPR,22,Oxytocin,2024-09,77.0,22,99,105.0,0
ETH033,Health Centre,SNNPR,22,Oxytocin,2024-10,52.0,25,0,62.4,0
ETH033,Health Centre,SNNPR,22,Oxytocin,2024-12,63.0,28,58,67.5,0
ETH033,Health Centre,SNNPR,22,ORS/Zinc,2024-01,82.0,27,0,91.1,0
ETH033,Health Centre,SNNPR,22,ORS/Zinc,2024-03,33.0,25,0,39.6,0
ETH033,Health Centre,SNNPR,22,ORS/Zinc,2024-04,7.0,26,0,8.1,0
ETH033,Health Centre,SNNPR,22,ORS/Zinc,2024-06,36.0,30,0,36.0,0
ETH033,Health Centre,SNNPR,22,ORS/Zinc,2024-07,75.0,27,66,83.3,0
ETH033,Health Centre,SNNPR,22,ORS/Zinc,2024-08,51.0,24,0,63.8,0
ETH033,Health Centre,SNNPR,22,ORS/Zinc,2024-10,82.0,21,79,117.1,0
ETH033,Health Centre,SNNPR,22,ORS/Zinc,2024-11,58.0,24,0,72.5,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-01,54.0,19,0,85.3,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-02,31.0,23,0,40.4,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-03,96.0,20,85,144.0,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-04,66.0,30,0,66.0,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-05,38.0,28,0,40.7,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-06,75.0,39,76,57.7,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-07,40.0,35,0,34.3,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-08,4.0,36,0,3.3,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-09,56.0,43,95,39.1,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-10,28.0,28,0,30.0,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-11,9.0,19,0,14.2,0
ETH033,Health Centre,SNNPR,22,Artemether-Lumefantrine,2024-12,39.0,18,48,65.0,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-01,105.0,25,0,126.0,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-02,80.0,25,0,96.0,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-03,56.0,24,0,70.0,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-04,35.0,21,0,50.0,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-05,78.0,22,65,106.4,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-06,49.0,29,0,50.7,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-07,31.0,18,0,51.7,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-08,11.0,20,0,16.5,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-10,54.0,25,0,64.8,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-11,28.0,26,0,32.3,0
ETH033,Health Centre,SNNPR,22,Magnesium Sulphate,2024-12,71.0,32,75,66.6,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-01,53.0,25,0,63.6,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-02,38.0,15,0,76.0,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-03,61.0,26,49,70.4,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-04,35.0,26,0,40.4,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-05,20.0,15,0,40.0,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-06,49.0,33,62,44.5,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-07,28.0,21,0,40.0,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-08,12.0,16,0,22.5,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-09,70.0,16,74,131.2,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-10,45.0,25,0,54.0,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-11,21.0,24,0,26.2,0
ETH034,Health Centre,Tigray,18,Oxytocin,2024-12,77.0,35,91,66.0,0
ETH034,Health Centre,Tigray,18,ORS/Zinc,2024-01,123.0,25,0,147.6,0
ETH034,Health Centre,Tigray,18,ORS/Zinc,2024-02,96.0,27,0,106.7,0
ETH034,Health Centre,Tigray,18,ORS/Zinc,2024-03,64.0,32,0,60.0,0
ETH034,Health Centre,Tigray,18,ORS/Zinc,2024-05,25.0,22,0,34.1,0
ETH034,Health Centre,Tigray,18,ORS/Zinc,2024-06,90.0,14,79,180.0,0
ETH034,Health Centre,Tigray,18,ORS/Zinc,2024-07,65.0,25,0,78.0,0
ETH034,Health Centre,Tigray,18,ORS/Zinc,2024-08,50.0,15,0,100.0,0
ETH034,Health Centre,Tigray,18,ORS/Zinc,2024-09,24.0,26,0,27.7,0
ETH034,Health Centre,Tigray,18,ORS/Zinc,2024-11,20.0,27,0,22.2,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-01,48.0,26,0,55.4,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-02,29.0,19,0,45.8,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-03,72.0,27,70,80.0,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-04,38.0,34,0,33.5,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-05,92.0,27,81,102.2,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-07,44.0,25,0,52.8,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-08,15.0,29,0,15.5,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-09,75.0,31,91,72.6,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-10,49.0,26,0,56.5,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-11,29.0,20,0,43.5,0
ETH034,Health Centre,Tigray,18,Artemether-Lumefantrine,2024-12,49.0,26,46,56.5,0
ETH034,Health Centre,Tigray,18,Magnesium Sulphate,2024-01,127.0,24,0,158.8,0
ETH034,Health Centre,Tigray,18,Magnesium Sulphate,2024-02,108.0,19,0,170.5,0
ETH034,Health Centre,Tigray,18,Magnesium Sulphate,2024-03,79.0,29,0,81.7,0
ETH034,Health Centre,Tigray,18,Magnesium Sulphate,2024-04,56.0,23,0,73.0,0
ETH034,Health Centre,Tigray,18,Magnesium Sulphate,2024-06,58.0,30,54,58.0,0
ETH034,Health Centre,Tigray,18,Magnesium Sulphate,2024-07,25.0,33,0,22.7,0
ETH034,Health Centre,Tigray,18,Magnesium Sulphate,2024-08,54.0,23,52,70.4,0
ETH034,Health Centre,Tigray,18,Magnesium Sulphate,2024-09,33.0,21,0,47.1,0
ETH034,Health Centre,Tigray,18,Magnesium Sulphate,2024-10,3.0,30,0,3.0,0
ETH034,Health Centre,Tigray,18,Magnesium Sulphate,2024-11,0.0,3,0,0.0,1
ETH035,Health Post,Amhara,10,Oxytocin,2024-01,21.0,9,0,70.0,0
ETH035,Health Post,Amhara,10,Oxytocin,2024-02,20.0,1,0,180.0,0
ETH035,Health Post,Amhara,10,Oxytocin,2024-03,17.0,3,0,170.0,0
ETH035,Health Post,Amhara,10,Oxytocin,2024-05,5.0,3,0,50.0,0
ETH035,Health Post,Amhara,10,Oxytocin,2024-07,9.0,5,0,54.0,0
ETH035,Health Post,Amhara,10,Oxytocin,2024-08,14.0,5,10,84.0,0
ETH035,Health Post,Amhara,10,Oxytocin,2024-09,8.0,6,0,40.0,0
ETH035,Health Post,Amhara,10,Oxytocin,2024-10,2.0,6,0,10.0,0
ETH035,Health Post,Amhara,10,Oxytocin,2024-12,17.0,2,0,180.0,0
ETH035,Health Post,Amhara,10,ORS/Zinc,2024-01,16.0,2,0,180.0,0
ETH035,Health Post,Amhara,10,ORS/Zinc,2024-02,10.0,6,0,50.0,0
ETH035,Health Post,Amhara,10,ORS/Zinc,2024-04,0.0,5,0,0.0,1
ETH035,Health Post,Amhara,10,ORS/Zinc,2024-05,17.0,5,22,102.0,0
ETH035,Health Post,Amhara,10,ORS/Zinc,2024-06,10.0,7,0,42.9,0
ETH035,Health Post,Amhara,10,ORS/Zinc,2024-07,6.0,4,0,45.0,0
ETH035,Health Post,Amhara,10,ORS/Zinc,2024-08,1.0,5,0,6.0,0
ETH035,Health Post,Amhara,10,ORS/Zinc,2024-10,8.0,6,0,40.0,0
ETH035,Health Post,Amhara,10,ORS/Zinc,2024-11,3.0,5,0,18.0,0
ETH035,Health Post,Amhara,10,ORS/Zinc,2024-12,15.0,6,18,75.0,0
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-01,14.0,10,0,42.0,0
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-02,7.0,7,0,30.0,0
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-04,15.0,5,0,90.0,0
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-05,10.0,5,0,60.0,0
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-06,1.0,9,0,3.3,0
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-07,6.0,9,14,20.0,0
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-08,0.0,6,0,0.0,1
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-09,8.0,4,12,60.0,0
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-10,18.0,7,17,77.1,0
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-11,12.0,6,0,60.0,0
ETH035,Health Post,Amhara,10,Artemether-Lumefantrine,2024-12,10.0,2,0,150.0,0
